customer_id,ref_no,purpose,gender,region,education,age,location,account_date_opened,marital_status,branch_code,religion,salaried
128344463,685306463,ENH,MALE,W,NONE,50,URBAN,38364,1,IDBI_78,Hindu,1
128344464,685306464,ENH,MALE,E,PRIMARY,52,URBAN,43427,0,IDBI_78,Christian,0
128344465,685306465,NEW,MALE,N,PRIMARY,54,URBAN,43242,0,IDBI_39,Hindu,0
128344466,685306466,NEW,FEMALE,E,NONE,53,RURAL,41447,0,IDBI_94,Christian,0
128344467,685306467,ENH,FEMALE,S,NONE,59,URBAN,39987,0,IDBI_22,Hindu,1
128344468,685306468,ENH,MALE,E,PRIMARY,50,RURAL,38306,1,IDBI_39,Muslim,1
128344469,685306469,NEW,FEMALE,E,PRIMARY,30,RURAL,43462,1,IDBI_39,Christian,0
128344470,685306470,NEW,MALE,W,PRIMARY,67,RURAL,41868,0,IDBI_23,Hindu,1
128344471,685306471,ENH,MALE,E,PRIMARY,55,RURAL,39564,1,IDBI_23,Christian,0
128344472,685306472,NEW,FEMALE,E,SECONDARY,29,RURAL,42200,1,IDBI_29,Hindu,0
128344473,685306473,ENH,FEMALE,E,SECONDARY,40,RURAL,38126,0,IDBI_29,Hindu,0
128344474,685306474,ENH,FEMALE,N,PRIMARY,66,URBAN,38341,0,IDBI_29,Muslim,0
128344475,685306475,ENH,FEMALE,N,GRADUATE,32,RURAL,39709,1,IDBI_14,Hindu,1
128344476,685306476,ENH,FEMALE,N,PRIMARY,31,RURAL,40380,1,IDBI_14,Muslim,1
128344477,685306477,ENH,MALE,N,SECONDARY,27,RURAL,40045,0,IDBI_59,Christian,1
128344478,685306478,NEW,FEMALE,N,PRIMARY,36,URBAN,43247,0,IDBI_58,Christian,1
128344479,685306479,ENH,FEMALE,S,SECONDARY,35,URBAN,41884,0,IDBI_58,Hindu,0
128344480,685306480,NEW,FEMALE,E,SECONDARY,57,RURAL,43171,1,IDBI_63,Muslim,1
128344482,685306482,ENH,FEMALE,W,GRADUATE,39,RURAL,42472,0,IDBI_50,Christian,0
128344483,685306483,ENH,FEMALE,S,NONE,43,URBAN,42174,0,IDBI_1,Hindu,1
128344484,685306484,ENH,MALE,N,NONE,64,RURAL,42699,0,IDBI_74,Christian,0
128344485,685306485,ENH,MALE,N,GRADUATE,66,URBAN,43423,1,IDBI_62,Hindu,0
128344486,685306486,NEW,MALE,W,SECONDARY,68,URBAN,43225,1,IDBI_62,Christian,1
128344487,685306487,ENH,MALE,W,PRIMARY,45,RURAL,39446,0,IDBI_64,Hindu,0
128344488,685306488,NEW,MALE,N,PRIMARY,59,RURAL,38848,0,IDBI_64,Muslim,1
128344489,685306489,ENH,MALE,W,GRADUATE,59,RURAL,40296,1,IDBI_49,Hindu,1
128344490,685306490,NEW,FEMALE,S,NONE,60,URBAN,38546,1,IDBI_82,Hindu,0
128344491,685306491,NEW,MALE,S,0,34,RURAL,43231,1,IDBI_86,Christian,1
128344492,685306492,ENH,FEMALE,N,NONE,51,RURAL,42085,1,IDBI_86,Christian,0
128344493,685306493,ENH,MALE,W,GRADUATE,60,RURAL,39371,0,IDBI_10,Hindu,0
128344494,685306494,NEW,MALE,S,GRADUATE,39,RURAL,39621,0,IDBI_52,Hindu,1
128344495,685306495,ENH,MALE,S,0,62,RURAL,43156,0,IDBI_91,Muslim,0
128344496,685306496,NEW,FEMALE,E,GRADUATE,56,RURAL,38522,0,IDBI_48,Muslim,0
128344497,685306497,ENH,MALE,S,PRIMARY,36,URBAN,43028,1,IDBI_15,Hindu,0
128344498,685306498,ENH,FEMALE,E,NONE,32,URBAN,43385,1,IDBI_93,Muslim,1
128344499,685306499,ENH,FEMALE,N,NONE,27,URBAN,42847,1,IDBI_93,Hindu,1
128344500,685306500,ENH,FEMALE,N,GRADUATE,30,URBAN,40083,1,IDBI_90,Hindu,1
128344501,685306501,NEW,MALE,N,SECONDARY,68,RURAL,41089,1,IDBI_28,Muslim,0
128344502,685306502,NEW,MALE,S,PRIMARY,36,RURAL,39870,1,IDBI_28,Hindu,0
128344503,685306503,NEW,MALE,N,SECONDARY,42,RURAL,38812,0,IDBI_96,Hindu,0
128344504,685306504,NEW,MALE,E,GRADUATE,45,URBAN,43246,1,IDBI_91,Hindu,0
128344506,685306506,NEW,FEMALE,E,PRIMARY,37,URBAN,43167,1,IDBI_45,Hindu,0
128344507,685306507,NEW,MALE,E,SECONDARY,36,URBAN,43426,1,IDBI_23,Hindu,1
128344508,685306508,NEW,FEMALE,S,0,54,RURAL,43256,1,IDBI_81,Hindu,1
128344509,685306509,ENH,MALE,S,NONE,40,RURAL,38056,1,IDBI_81,Hindu,0
128344510,685306510,NEW,MALE,N,NONE,47,RURAL,39579,0,IDBI_95,Christian,0
128344511,685306511,NEW,FEMALE,N,PRIMARY,44,RURAL,42693,0,IDBI_95,Hindu,1
128344512,685306512,ENH,FEMALE,E,NONE,62,RURAL,40887,0,IDBI_38,Hindu,1
128344513,685306513,NEW,FEMALE,S,PRIMARY,58,URBAN,38926,0,IDBI_69,Hindu,1
128344514,685306514,NEW,MALE,E,PRIMARY,61,URBAN,41354,1,IDBI_82,Hindu,1
128344515,685306515,ENH,MALE,W,GRADUATE,29,RURAL,43416,1,IDBI_56,Hindu,1
128344516,685306516,NEW,FEMALE,E,SECONDARY,30,RURAL,40341,0,IDBI_18,Christian,1
128344517,685306517,ENH,FEMALE,S,SECONDARY,60,URBAN,41250,1,IDBI_99,Christian,0
128344518,685306518,ENH,MALE,N,PRIMARY,62,URBAN,41199,1,IDBI_99,Hindu,0
128344519,685306519,ENH,MALE,W,NONE,48,RURAL,39470,1,IDBI_44,Muslim,1
128344520,685306520,ENH,FEMALE,N,PRIMARY,50,URBAN,43463,0,IDBI_56,Hindu,1
128344521,685306521,NEW,MALE,N,SECONDARY,29,URBAN,38777,0,IDBI_56,Muslim,0
128344522,685306522,ENH,MALE,N,SECONDARY,65,RURAL,40227,1,IDBI_51,Muslim,0
128344523,685306523,NEW,FEMALE,S,PRIMARY,57,RURAL,39003,0,IDBI_51,Hindu,1
128344524,685306524,ENH,FEMALE,N,NONE,61,RURAL,43265,0,IDBI_5,Christian,1
128344525,685306525,NEW,FEMALE,N,PRIMARY,65,RURAL,41915,1,IDBI_5,Muslim,1
128344526,685306526,NEW,FEMALE,N,SECONDARY,64,URBAN,39863,0,IDBI_98,Christian,0
128344527,685306527,NEW,FEMALE,W,PRIMARY,41,URBAN,43173,0,IDBI_98,Hindu,0
128344528,685306528,NEW,MALE,S,NONE,41,RURAL,40494,0,IDBI_96,Hindu,0
128344529,685306529,ENH,FEMALE,E,GRADUATE,66,RURAL,38427,0,IDBI_96,Hindu,1
128344530,685306530,NEW,FEMALE,W,SECONDARY,41,URBAN,40035,1,IDBI_49,Christian,1
128344532,685306532,NEW,MALE,N,SECONDARY,49,RURAL,41105,0,IDBI_92,Hindu,0
128344533,685306533,NEW,MALE,N,SECONDARY,56,RURAL,41299,1,IDBI_92,Muslim,1
128344534,685306534,ENH,MALE,W,GRADUATE,30,URBAN,39755,1,IDBI_32,Christian,1
128344535,685306535,ENH,MALE,W,NONE,62,URBAN,42523,1,IDBI_32,Muslim,0
128344536,685306536,ENH,MALE,W,PRIMARY,34,URBAN,43300,0,IDBI_14,Hindu,1
128344537,685306537,NEW,FEMALE,N,NONE,58,URBAN,40794,1,IDBI_14,Christian,1
128344538,685306538,NEW,FEMALE,N,NONE,59,URBAN,42439,0,IDBI_93,Christian,0
128344539,685306539,NEW,MALE,N,PRIMARY,42,URBAN,39690,1,IDBI_93,Hindu,1
128344540,685306540,ENH,MALE,S,SECONDARY,54,URBAN,40093,1,IDBI_99,Muslim,0
128344541,685306541,NEW,MALE,W,NONE,47,URBAN,39708,1,IDBI_99,Hindu,1
128344542,685306542,NEW,MALE,S,NONE,29,RURAL,39721,0,IDBI_67,Hindu,0
128344543,685306543,ENH,FEMALE,N,NONE,35,URBAN,40747,1,IDBI_53,Christian,0
128344544,685306544,ENH,FEMALE,W,SECONDARY,31,RURAL,40472,0,IDBI_9,Muslim,0
128344545,685306545,ENH,MALE,E,GRADUATE,49,URBAN,42548,0,IDBI_16,Hindu,1
128344546,685306546,NEW,FEMALE,W,SECONDARY,53,URBAN,39150,1,IDBI_16,Hindu,1
128344547,685306547,NEW,FEMALE,N,NONE,49,URBAN,39717,0,IDBI_30,Muslim,0
128344548,685306548,ENH,FEMALE,N,PRIMARY,47,URBAN,41560,1,IDBI_30,Hindu,1
128344549,685306549,NEW,MALE,N,GRADUATE,44,RURAL,42621,1,IDBI_49,Christian,0
128344550,685306550,NEW,MALE,E,SECONDARY,39,URBAN,39204,1,IDBI_12,Muslim,1
128344551,685306551,ENH,FEMALE,W,NONE,31,URBAN,41873,1,IDBI_12,Hindu,1
128344552,685306552,NEW,FEMALE,S,SECONDARY,39,URBAN,42988,1,IDBI_9,Hindu,1
128344554,685306554,NEW,FEMALE,W,PRIMARY,56,URBAN,43356,0,IDBI_26,Muslim,1
128344555,685306555,NEW,FEMALE,E,PRIMARY,67,RURAL,39125,0,IDBI_31,Hindu,0
128344556,685306556,NEW,FEMALE,W,PRIMARY,49,RURAL,39474,1,IDBI_31,Hindu,1
128344557,685306557,ENH,MALE,S,PRIMARY,60,RURAL,43114,0,IDBI_72,Hindu,0
128344558,685306558,NEW,FEMALE,N,SECONDARY,32,URBAN,38610,1,IDBI_44,Muslim,0
128344559,685306559,NEW,MALE,N,PRIMARY,49,URBAN,41647,1,IDBI_44,Hindu,1
128344560,685306560,ENH,FEMALE,W,PRIMARY,36,URBAN,40288,1,IDBI_35,Hindu,0
128344561,685306561,ENH,MALE,E,SECONDARY,43,URBAN,38736,0,IDBI_35,Christian,1
128344562,685306562,ENH,MALE,W,SECONDARY,63,RURAL,39174,0,IDBI_16,Hindu,1
128344563,685306563,ENH,FEMALE,N,NONE,63,URBAN,41508,1,IDBI_63,Muslim,1
128344564,685306564,ENH,FEMALE,S,NONE,68,URBAN,41074,1,IDBI_63,Muslim,0
128344565,685306565,ENH,MALE,S,NONE,47,RURAL,38980,0,IDBI_96,Hindu,0
128344566,685306566,NEW,MALE,S,PRIMARY,67,URBAN,38721,0,IDBI_85,Christian,0
128344567,685306567,NEW,MALE,W,SECONDARY,54,URBAN,39300,1,IDBI_85,Hindu,1
128344568,685306568,NEW,MALE,S,PRIMARY,45,RURAL,39365,0,IDBI_23,Hindu,1
128344569,685306569,ENH,MALE,N,GRADUATE,53,RURAL,39028,0,IDBI_96,Christian,1
128344570,685306570,NEW,MALE,N,SECONDARY,31,URBAN,40309,1,IDBI_99,Muslim,1
128344571,685306571,ENH,FEMALE,E,PRIMARY,42,URBAN,43361,1,IDBI_99,Muslim,1
128344572,685306572,NEW,FEMALE,W,NONE,55,URBAN,42795,1,IDBI_56,Muslim,1
128344574,685306574,ENH,FEMALE,W,GRADUATE,45,URBAN,42212,1,IDBI_73,Hindu,1
128344575,685306575,ENH,MALE,S,SECONDARY,31,URBAN,39835,0,IDBI_13,Hindu,0
128344576,685306576,ENH,MALE,E,GRADUATE,51,URBAN,42436,0,IDBI_13,Hindu,1
128344577,685306577,ENH,MALE,N,GRADUATE,49,RURAL,42362,0,IDBI_78,Muslim,1
128344578,685306578,ENH,FEMALE,E,GRADUATE,57,URBAN,41685,0,IDBI_11,Muslim,1
128344579,685306579,NEW,FEMALE,N,PRIMARY,37,URBAN,39094,1,IDBI_11,Hindu,0
128344580,685306580,ENH,MALE,E,PRIMARY,44,RURAL,43071,1,IDBI_18,Hindu,0
128344581,685306581,NEW,FEMALE,W,SECONDARY,56,URBAN,43149,1,IDBI_100,Christian,1
128344582,685306582,ENH,FEMALE,W,NONE,52,RURAL,43213,1,IDBI_30,Muslim,0
128344583,685306583,NEW,FEMALE,N,PRIMARY,66,RURAL,41261,0,IDBI_87,Muslim,1
128344584,685306584,ENH,MALE,E,PRIMARY,51,RURAL,41269,0,IDBI_87,Hindu,1
128344585,685306585,ENH,FEMALE,S,SECONDARY,55,URBAN,37988,1,IDBI_87,Hindu,1
128344586,685306586,NEW,MALE,S,NONE,28,URBAN,39207,1,IDBI_87,Christian,1
128344587,685306587,NEW,FEMALE,E,SECONDARY,66,URBAN,43324,1,IDBI_41,Christian,1
128344588,685306588,ENH,MALE,S,NONE,37,URBAN,38665,1,IDBI_41,Muslim,1
128344589,685306589,NEW,MALE,E,SECONDARY,39,URBAN,38828,1,IDBI_93,Muslim,0
128344590,685306590,ENH,FEMALE,N,PRIMARY,63,RURAL,43330,0,IDBI_78,Hindu,1
128344591,685306591,ENH,MALE,S,GRADUATE,65,RURAL,38221,0,IDBI_45,Hindu,0
128344592,685306592,ENH,MALE,N,NONE,31,RURAL,42494,1,IDBI_45,Christian,0
128344593,685306593,ENH,MALE,E,NONE,48,URBAN,40988,0,IDBI_53,Hindu,0
128344594,685306594,NEW,FEMALE,N,GRADUATE,43,URBAN,42480,0,IDBI_53,Muslim,0
128344595,685306595,ENH,FEMALE,S,GRADUATE,35,URBAN,39290,1,IDBI_76,Christian,1
128344596,685306596,NEW,MALE,E,PRIMARY,46,URBAN,43102,1,IDBI_76,Hindu,0
128344597,685306597,ENH,MALE,S,NONE,67,URBAN,42796,1,IDBI_67,Hindu,0
128344598,685306598,NEW,FEMALE,S,NONE,50,URBAN,40347,1,IDBI_67,Hindu,0
128344599,685306599,ENH,MALE,E,PRIMARY,41,RURAL,40617,1,IDBI_55,Hindu,1
128344600,685306600,ENH,MALE,W,NONE,34,RURAL,41376,0,IDBI_97,Hindu,0
128344601,685306601,NEW,FEMALE,N,SECONDARY,52,RURAL,38971,1,IDBI_97,Muslim,0
128344602,685306602,NEW,FEMALE,S,GRADUATE,27,URBAN,42175,1,IDBI_39,Hindu,0
128344603,685306603,NEW,MALE,E,SECONDARY,39,URBAN,41941,1,IDBI_39,Muslim,1
128344604,685306604,ENH,MALE,W,PRIMARY,39,RURAL,38050,1,IDBI_56,Hindu,0
128344605,685306605,NEW,MALE,S,NONE,52,URBAN,43259,0,IDBI_15,Muslim,1
128344606,685306606,ENH,FEMALE,N,GRADUATE,30,RURAL,38305,0,IDBI_23,Christian,1
128344607,685306607,ENH,MALE,N,GRADUATE,44,RURAL,42171,0,IDBI_23,Muslim,1
128344608,685306608,ENH,FEMALE,S,PRIMARY,51,RURAL,38236,1,IDBI_25,Hindu,0
128344610,685306610,NEW,MALE,E,PRIMARY,41,RURAL,40017,0,IDBI_38,Muslim,0
128344611,685306611,NEW,FEMALE,N,SECONDARY,45,RURAL,43435,1,IDBI_38,Hindu,1
128344612,685306612,NEW,MALE,W,PRIMARY,42,RURAL,40126,1,IDBI_9,Christian,0
128344613,685306613,NEW,FEMALE,W,GRADUATE,62,RURAL,38338,0,IDBI_10,Hindu,1
128344614,685306614,NEW,FEMALE,S,PRIMARY,37,RURAL,42769,1,IDBI_10,Hindu,0
128344615,685306615,ENH,MALE,E,NONE,60,RURAL,42676,1,IDBI_89,Hindu,1
128344616,685306616,NEW,MALE,N,GRADUATE,28,RURAL,39753,1,IDBI_89,Christian,0
128344617,685306617,ENH,MALE,N,NONE,55,URBAN,38507,1,IDBI_15,Hindu,1
128344618,685306618,NEW,FEMALE,W,NONE,63,URBAN,39539,1,IDBI_46,Muslim,1
128344619,685306619,NEW,MALE,N,SECONDARY,45,URBAN,40982,0,IDBI_46,Hindu,1
128344620,685306620,ENH,FEMALE,W,SECONDARY,55,URBAN,40456,0,IDBI_58,Christian,0
128344621,685306621,ENH,MALE,N,PRIMARY,45,RURAL,41617,0,IDBI_19,Christian,1
128344622,685306622,ENH,FEMALE,S,SECONDARY,48,RURAL,41812,0,IDBI_55,Christian,0
128344623,685306623,ENH,FEMALE,S,PRIMARY,40,RURAL,43396,1,IDBI_55,Muslim,1
128344624,685306624,NEW,MALE,S,SECONDARY,36,URBAN,41607,1,IDBI_91,Hindu,0
128344625,685306625,NEW,FEMALE,N,GRADUATE,47,RURAL,38445,0,IDBI_33,Muslim,0
128344626,685306626,NEW,MALE,S,GRADUATE,29,RURAL,38749,1,IDBI_33,Hindu,0
128344627,685306627,ENH,FEMALE,N,SECONDARY,58,URBAN,43074,0,IDBI_62,Christian,0
128344628,685306628,NEW,MALE,E,GRADUATE,61,URBAN,43255,1,IDBI_62,Christian,0
128344629,685306629,NEW,FEMALE,N,NONE,57,URBAN,39800,1,IDBI_39,Christian,0
128344630,685306630,ENH,FEMALE,N,PRIMARY,37,URBAN,39761,0,IDBI_39,Hindu,1
128344631,685306631,ENH,MALE,S,NONE,32,URBAN,43386,0,IDBI_40,Hindu,1
128344632,685306632,ENH,FEMALE,E,PRIMARY,64,URBAN,39662,1,IDBI_40,Hindu,1
128344633,685306633,ENH,MALE,S,GRADUATE,35,RURAL,39970,1,IDBI_61,Christian,1
128344634,685306634,ENH,FEMALE,N,NONE,58,RURAL,39960,0,IDBI_76,Hindu,0
128344635,685306635,ENH,FEMALE,S,GRADUATE,29,RURAL,42522,0,IDBI_51,Christian,1
128344636,685306636,NEW,FEMALE,S,NONE,63,RURAL,38840,1,IDBI_94,Christian,0
128344637,685306637,NEW,MALE,E,PRIMARY,27,RURAL,42473,1,IDBI_94,Hindu,1
128344638,685306638,ENH,MALE,N,SECONDARY,68,URBAN,42300,0,IDBI_75,Christian,1
128344639,685306639,NEW,FEMALE,N,SECONDARY,47,URBAN,39982,1,IDBI_75,Christian,1
128344640,685306640,NEW,MALE,W,GRADUATE,57,URBAN,41831,1,IDBI_77,Muslim,1
128344641,685306641,NEW,MALE,W,SECONDARY,27,URBAN,43446,1,IDBI_12,Muslim,0
128344642,685306642,NEW,MALE,W,SECONDARY,64,RURAL,43243,1,IDBI_6,Hindu,0
128344643,685306643,NEW,FEMALE,S,GRADUATE,65,RURAL,41974,0,IDBI_84,Christian,0
128344644,685306644,NEW,MALE,S,NONE,45,RURAL,39694,1,IDBI_44,Christian,1
128344645,685306645,ENH,FEMALE,S,GRADUATE,29,URBAN,38522,0,IDBI_48,Hindu,1
128344646,685306646,NEW,MALE,E,GRADUATE,57,RURAL,42412,0,IDBI_15,Christian,1
128344647,685306647,ENH,FEMALE,S,GRADUATE,42,URBAN,38965,1,IDBI_6,Christian,0
128344648,685306648,ENH,FEMALE,S,0,67,URBAN,42894,1,IDBI_78,Hindu,1
128344649,685306649,ENH,MALE,E,NONE,47,URBAN,40703,0,IDBI_78,Hindu,1
128344650,685306650,ENH,MALE,S,GRADUATE,62,RURAL,43267,1,IDBI_81,Christian,1
128344652,685306652,ENH,FEMALE,S,PRIMARY,52,RURAL,41889,0,IDBI_60,Hindu,1
128344653,685306653,ENH,FEMALE,W,GRADUATE,55,RURAL,39286,0,IDBI_69,Muslim,0
128344654,685306654,ENH,MALE,S,SECONDARY,39,RURAL,39394,0,IDBI_69,Hindu,0
128344655,685306655,NEW,FEMALE,N,PRIMARY,60,URBAN,43093,1,IDBI_56,Hindu,0
128344656,685306656,NEW,MALE,S,NONE,60,URBAN,39786,1,IDBI_5,Christian,1
128344657,685306657,NEW,MALE,N,PRIMARY,46,URBAN,41512,1,IDBI_5,Hindu,0
128344658,685306658,NEW,MALE,E,NONE,52,URBAN,41386,0,IDBI_36,Muslim,0
128344659,685306659,ENH,MALE,N,SECONDARY,36,URBAN,40458,0,IDBI_36,Hindu,0
128344660,685306660,NEW,MALE,S,NONE,29,RURAL,42590,1,IDBI_97,Christian,0
128344661,685306661,NEW,MALE,E,NONE,47,URBAN,43011,0,IDBI_19,Muslim,1
128344662,685306662,ENH,MALE,E,GRADUATE,39,RURAL,42865,0,IDBI_82,Muslim,0
128344663,685306663,ENH,MALE,N,0,49,RURAL,42126,1,IDBI_33,Hindu,0
128344664,685306664,ENH,MALE,E,SECONDARY,37,RURAL,40854,1,IDBI_33,Hindu,0
128344665,685306665,NEW,MALE,W,NONE,41,RURAL,39282,1,IDBI_43,Hindu,0
128344666,685306666,NEW,FEMALE,N,GRADUATE,51,RURAL,39429,1,IDBI_43,Hindu,1
128344667,685306667,NEW,MALE,W,SECONDARY,55,URBAN,39462,0,IDBI_3,Muslim,0
128344668,685306668,ENH,MALE,E,PRIMARY,41,RURAL,41819,1,IDBI_32,Hindu,1
128344669,685306669,ENH,FEMALE,W,GRADUATE,33,RURAL,41522,0,IDBI_75,Muslim,0
128344670,685306670,ENH,FEMALE,S,NONE,56,RURAL,41369,1,IDBI_17,Muslim,1
128344671,685306671,NEW,FEMALE,E,NONE,40,URBAN,41885,1,IDBI_91,Hindu,1
128344672,685306672,ENH,MALE,S,SECONDARY,52,URBAN,38922,0,IDBI_91,Hindu,1
128344673,685306673,ENH,FEMALE,E,SECONDARY,27,URBAN,40483,1,IDBI_48,Muslim,1
128344674,685306674,NEW,FEMALE,W,GRADUATE,41,RURAL,39201,1,IDBI_58,Muslim,0
128344675,685306675,NEW,MALE,N,SECONDARY,51,RURAL,39610,1,IDBI_58,Hindu,0
128344676,685306676,ENH,MALE,S,SECONDARY,29,URBAN,43350,1,IDBI_41,Hindu,0
128344677,685306677,ENH,FEMALE,W,PRIMARY,31,URBAN,41512,1,IDBI_41,Christian,0
128344678,685306678,ENH,FEMALE,E,GRADUATE,65,URBAN,37990,1,IDBI_34,Hindu,0
128344679,685306679,ENH,FEMALE,S,PRIMARY,48,URBAN,43173,1,IDBI_34,Hindu,0
128344681,685306681,ENH,FEMALE,E,PRIMARY,38,RURAL,38277,1,IDBI_97,Hindu,1
128344682,685306682,NEW,MALE,W,NONE,35,RURAL,40156,0,IDBI_97,Muslim,0
128344683,685306683,NEW,MALE,E,GRADUATE,40,RURAL,38092,1,IDBI_97,Muslim,0
128344684,685306684,ENH,FEMALE,N,NONE,60,RURAL,40867,1,IDBI_75,Christian,0
128344685,685306685,NEW,FEMALE,E,NONE,56,URBAN,39781,0,IDBI_63,Muslim,0
128344686,685306686,NEW,FEMALE,E,PRIMARY,66,URBAN,39173,1,IDBI_63,Muslim,1
128344687,685306687,ENH,MALE,E,0,59,URBAN,38127,0,IDBI_88,Christian,1
128344688,685306688,ENH,MALE,W,SECONDARY,67,URBAN,40127,0,IDBI_88,Hindu,1
128344689,685306689,ENH,MALE,S,GRADUATE,47,RURAL,39254,1,IDBI_2,Christian,0
128344690,685306690,ENH,MALE,N,NONE,31,RURAL,39980,1,IDBI_2,Hindu,1
128344691,685306691,NEW,MALE,N,PRIMARY,43,RURAL,39006,1,IDBI_67,Hindu,0
128344692,685306692,ENH,MALE,W,GRADUATE,38,RURAL,38588,1,IDBI_77,Christian,0
128344693,685306693,ENH,MALE,N,GRADUATE,32,URBAN,39329,1,IDBI_74,Hindu,1
128344694,685306694,NEW,MALE,N,SECONDARY,35,RURAL,38856,0,IDBI_17,Christian,1
128344695,685306695,NEW,MALE,S,SECONDARY,31,RURAL,41670,0,IDBI_17,Hindu,1
128344696,685306696,ENH,FEMALE,N,NONE,31,URBAN,42821,1,IDBI_45,Christian,0
128344697,685306697,NEW,FEMALE,W,NONE,41,RURAL,40532,1,IDBI_91,Hindu,0
128344698,685306698,NEW,FEMALE,N,SECONDARY,48,RURAL,42504,1,IDBI_91,Hindu,0
128344699,685306699,NEW,FEMALE,W,NONE,53,URBAN,40288,0,IDBI_90,Christian,0
128344700,685306700,NEW,FEMALE,S,NONE,31,URBAN,38863,0,IDBI_90,Muslim,0
128344701,685306701,NEW,FEMALE,E,GRADUATE,50,RURAL,42929,0,IDBI_83,Christian,0
128344702,685306702,ENH,FEMALE,W,GRADUATE,67,RURAL,41911,0,IDBI_83,Muslim,0
128344703,685306703,NEW,MALE,W,NONE,27,URBAN,41302,1,IDBI_44,Muslim,1
128344704,685306704,ENH,FEMALE,N,NONE,32,URBAN,40397,1,IDBI_44,Muslim,1
128344705,685306705,NEW,MALE,N,SECONDARY,31,RURAL,38464,0,IDBI_27,Hindu,0
128344706,685306706,NEW,MALE,S,SECONDARY,40,RURAL,41078,0,IDBI_27,Hindu,0
128344707,685306707,NEW,FEMALE,E,PRIMARY,67,RURAL,40915,1,IDBI_65,Christian,1
128344708,685306708,ENH,FEMALE,N,PRIMARY,46,RURAL,41217,0,IDBI_65,Hindu,1
128344709,685306709,NEW,MALE,N,NONE,34,RURAL,42239,1,IDBI_25,Muslim,0
128344710,685306710,NEW,MALE,E,SECONDARY,38,RURAL,39744,1,IDBI_25,Hindu,0
128344711,685306711,NEW,FEMALE,S,NONE,62,URBAN,43421,1,IDBI_86,Muslim,0
128344712,685306712,NEW,MALE,N,NONE,53,URBAN,42821,1,IDBI_88,Hindu,0
128344714,685306714,ENH,MALE,N,SECONDARY,39,URBAN,38168,1,IDBI_74,Christian,1
128344715,685306715,ENH,MALE,E,PRIMARY,64,RURAL,39843,1,IDBI_75,Hindu,1
128344716,685306716,NEW,MALE,N,SECONDARY,38,RURAL,38229,1,IDBI_75,Hindu,0
128344717,685306717,NEW,FEMALE,S,GRADUATE,46,URBAN,42676,0,IDBI_50,Christian,0
128344719,685306719,NEW,FEMALE,N,NONE,47,RURAL,43350,1,IDBI_72,Hindu,0
128344720,685306720,ENH,MALE,N,NONE,57,RURAL,43163,0,IDBI_78,Christian,0
128344721,685306721,ENH,MALE,W,NONE,40,RURAL,42615,0,IDBI_72,Hindu,1
128344722,685306722,NEW,FEMALE,W,PRIMARY,60,RURAL,43131,0,IDBI_72,Hindu,1
128344723,685306723,ENH,MALE,E,NONE,31,URBAN,41352,0,IDBI_60,Muslim,1
128344724,685306724,ENH,MALE,W,PRIMARY,39,URBAN,42213,1,IDBI_60,Christian,1
128344725,685306725,ENH,FEMALE,N,SECONDARY,31,URBAN,41033,0,IDBI_69,Christian,1
128344726,685306726,ENH,FEMALE,W,SECONDARY,35,URBAN,38676,0,IDBI_62,Hindu,0
128344727,685306727,ENH,MALE,N,SECONDARY,68,URBAN,41301,0,IDBI_33,Hindu,1
128344728,685306728,ENH,FEMALE,S,PRIMARY,34,URBAN,38462,1,IDBI_37,Christian,0
128344729,685306729,NEW,MALE,E,GRADUATE,35,RURAL,43200,0,IDBI_53,Hindu,0
128344730,685306730,ENH,FEMALE,N,NONE,65,RURAL,40155,0,IDBI_53,Muslim,0
128344731,685306731,ENH,MALE,E,GRADUATE,49,RURAL,38525,0,IDBI_28,Hindu,0
128344732,685306732,ENH,MALE,E,PRIMARY,44,RURAL,39146,0,IDBI_28,Christian,0
128344733,685306733,ENH,MALE,N,NONE,41,URBAN,40712,1,IDBI_55,Muslim,1
128344734,685306734,NEW,MALE,E,PRIMARY,47,URBAN,40749,0,IDBI_23,Hindu,1
128344735,685306735,NEW,MALE,E,SECONDARY,68,URBAN,39028,0,IDBI_60,Hindu,1
128344736,685306736,NEW,MALE,N,GRADUATE,31,URBAN,40085,1,IDBI_60,Hindu,0
128344737,685306737,NEW,MALE,S,PRIMARY,53,URBAN,43431,1,IDBI_69,Hindu,1
128344738,685306738,ENH,MALE,E,GRADUATE,27,URBAN,41331,1,IDBI_69,Christian,0
128344739,685306739,ENH,FEMALE,N,PRIMARY,50,RURAL,42809,1,IDBI_83,Hindu,1
128344740,685306740,NEW,MALE,N,SECONDARY,47,RURAL,40553,0,IDBI_83,Christian,1
128344741,685306741,ENH,MALE,E,SECONDARY,40,RURAL,40279,1,IDBI_22,Hindu,0
128344742,685306742,ENH,FEMALE,N,SECONDARY,46,URBAN,41665,1,IDBI_74,Hindu,1
128344743,685306743,ENH,MALE,E,NONE,29,URBAN,39919,1,IDBI_74,Hindu,1
128344744,685306744,NEW,FEMALE,W,GRADUATE,59,RURAL,38911,0,IDBI_30,Christian,0
128344745,685306745,NEW,MALE,S,NONE,52,RURAL,38011,1,IDBI_30,Hindu,1
128344746,685306746,ENH,MALE,E,PRIMARY,32,RURAL,38770,1,IDBI_30,Hindu,1
